Time	A1	A1Ia	A2	A2Ia	A3	A3Ia	A4	A4Ia	A5	A5Ia	A6	A6Ia	
0	-0.07	0	-0.07	0	-0.07	0	-0.07	0	-0.07	0	-0.07	0	
0.002	-0.07	3.271666E-39	-0.07	1.628883E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.628295E-40	-0.07	3.270481E-39	
0.004	-0.07	3.283815E-39	-0.07	1.634937E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633886E-40	-0.07	3.281709E-39	
0.006	-0.07	3.283869E-39	-0.07	1.634951E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633872E-40	-0.07	3.281685E-39	
0.008	-0.07	3.283822E-39	-0.07	1.634937E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633844E-40	-0.07	3.281648E-39	
0.01	-0.07	3.283793E-39	-0.07	1.634923E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633844E-40	-0.07	3.281625E-39	
0.012	-0.07	3.283778E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.63383E-40	-0.07	3.281611E-39	
0.014	-0.07	3.283769E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.63383E-40	-0.07	3.281601E-39	
0.016	-0.07	3.283762E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.63383E-40	-0.07	3.281596E-39	
0.018	-0.07	3.283758E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281592E-39	
0.02	-0.07	3.283757E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.28159E-39	
0.022	-0.07	3.283755E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281587E-39	
0.024	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281587E-39	
0.026	-0.07	3.283754E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.63383E-40	-0.07	3.281586E-39	
0.028	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.03	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.63383E-40	-0.07	3.281586E-39	
0.032	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.034	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.036	-0.07	3.283751E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.038	-0.07	3.283751E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.04	-0.07	3.283751E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.042	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.044	-0.07	3.283751E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.046	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.048	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.05	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.052	-0.07	3.283751E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.054	-0.07	3.283751E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.056	-0.07	3.283752E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.058	-0.07	3.283751E-39	-0.07	1.634895E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.06	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.062	-0.07	3.283751E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.064	-0.07	3.283751E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.066	-0.07	3.283751E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.068	-0.07	3.283751E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.07	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281585E-39	
0.072	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.074	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.07600001	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.078	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.08000001	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.082	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.08400001	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.086	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.08800001	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.09	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.09200001	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.094	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.096	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.098	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.1	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.102	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.104	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.106	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.108	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.11	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.112	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.114	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.116	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.118	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.12	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.122	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.124	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.126	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.128	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.13	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.132	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.134	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.136	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.138	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.14	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.142	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.144	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.146	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.148	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.15	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.152	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.154	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
0.156	-0.07	3.283752E-39	-0.07	1.634909E-40	-0.07	1.961818E-44	-0.07	1.961818E-44	-0.07	1.633816E-40	-0.07	3.281586E-39	
